FileName1	Frequency	Frequency10	Runtime_s	Procs_Var_Flag	Iters_Var_Flag	RelativeEXECTIME	FileName2	Frequency20	Total_Power	FileName3	Frequency30	FreqParam0	TotalPowerParam0	IAPowerParam0	DRAMPowerParam0	FreqParam1	TotalPowerParam1	IAPowerParam1	DRAMPowerParam1	FileName4	pintops	pmemops	ploads	pstores	pfpops	pbranchops	l1hr	l2hr	l3hr	l1m	l2m	l3m	l1mpi	l2mpi	l3mpi	idu	fdu	idu2	fdu2	mdu2	fprat	bytespermop	pvec512	pvec256	pvec128	spatial	spat0	spat2	spat4	spat8	spat16	spat32	spat64	spat128	spatOther
 StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_22_Ops_MMMM_Stride_2_2_8_8	2.6	2600000	27.30527474	0	0	1.012827314	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_22_Ops_MMMM_Stride_2_2_8_8	2600000	267.7516129	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_22_Ops_MMMM_Stride_2_2_8_8	2600000	2513.87302	71.40838	54.51406	15.92899	2544.44444	71.63733	54.67277	15.40148	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_22_Ops_MMMM_Stride_2_2_8_8	37.5	33.33333333	25	8.333333333	16.66666667	4.166666667	50.86757842	11.75714798	15.67818926	32971769744	29095229968	24533624742	0.1637747386	0.1445195001	0.1218614593	2.125	0.1666666667	19.125	6	4.666666667	0.5	5	0	0	0	2.16	1.68E+10	0	8.92E+09	0	0	2.46E+10	1.68E+10	0	1161520
 StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_22_Ops_MMMM_Stride_2_2_8_8	2.9	2900000	26.95945731	0	0	1	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_22_Ops_MMMM_Stride_2_2_8_8	2900000	297.7566667	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_22_Ops_MMMM_Stride_2_2_8_8	2900000	2795.48333	83.06913	66.05761	16.47112	2834.45	85.50362	68.40426	15.7369	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_22_Ops_MMMM_Stride_2_2_8_8	37.5	33.33333333	25	8.333333333	16.66666667	4.166666667	50.86757842	11.75714798	15.67818926	32971769744	29095229968	24533624742	0.1637747386	0.1445195001	0.1218614593	2.125	0.1666666667	19.125	6	4.666666667	0.5	5	0	0	0	2.16	1.68E+10	0	8.92E+09	0	0	2.46E+10	1.68E+10	0	1161520
 StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_2	1.2	1200000	3.157415138	0	0	2.042268089	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_2	1200000	151.3833333	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_2	1200000	1200	27.44868	12.42071	10.34119	1200	27.12576	12.03112	9.1434	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_2	30.43478261	69.56521739	56.52173913	13.04347826	39.13043478	4.347826087	90.27998124	3.796974751	66.80885068	2948370870	2836421960	941441048	0.0676175218	0.06505010128	0.02159087625	2.826086957	0.5652173913	41.52777778	3.691358025	6.26035503	0.5625	8	0	0	0	2.39	7.58E+09	0	0.00E+00	1.33E+10	9.45E+09	7.02E+05	3.30E+01	44	929955
 StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_2	1.5	1500000	2.529400375	0	0	1.636057802	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_2	1500000	159.74	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_2	1500000	1375.36364	29.68392	14.59163	10.45062	1423.18182	29.43705	14.29306	9.19536	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_2	30.43478261	69.56521739	56.52173913	13.04347826	39.13043478	4.347826087	90.27998124	3.796974751	66.80885068	2948370870	2836421960	941441048	0.0676175218	0.06505010128	0.02159087625	2.826086957	0.5652173913	41.52777778	3.691358025	6.26035503	0.5625	8	0	0	0	2.39	7.58E+09	0	0.00E+00	1.33E+10	9.45E+09	7.02E+05	3.30E+01	44	929955
 StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_2	1.7	1700000	2.2365849	0	0	1.446659933	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_2	1700000	162.96	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_2	1700000	1493.6	31.95624	16.78824	10.75252	1575	32.38528	17.14436	9.41767	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_2	30.43478261	69.56521739	56.52173913	13.04347826	39.13043478	4.347826087	90.27998124	3.796974751	66.80885068	2948370870	2836421960	941441048	0.0676175218	0.06505010128	0.02159087625	2.826086957	0.5652173913	41.52777778	3.691358025	6.26035503	0.5625	8	0	0	0	2.39	7.58E+09	0	0.00E+00	1.33E+10	9.45E+09	7.02E+05	3.30E+01	44	929955
 StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_2	2.6	2600000	1.608811738	0	0	1.040605917	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_2	2600000	189.3	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_2	2600000	1899.88889	40.81601	25.56379	10.59538	2211.11111	40.39468	25.07852	8.93761	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_2	30.43478261	69.56521739	56.52173913	13.04347826	39.13043478	4.347826087	90.27998124	3.796974751	66.80885068	2948370870	2836421960	941441048	0.0676175218	0.06505010128	0.02159087625	2.826086957	0.5652173913	41.52777778	3.691358025	6.26035503	0.5625	8	0	0	0	2.39	7.58E+09	0	0	1.33E+10	9.45E+09	702288	33	44	929955
 StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_2	2.9	2900000	1.546033625	0	0	1	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_2	2900000	199.875	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_2	2900000	2120.55556	44.41096	29.155	10.56247	2451.11111	44.51973	29.22121	8.95208	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_2	30.43478261	69.56521739	56.52173913	13.04347826	39.13043478	4.347826087	90.27998124	3.796974751	66.80885068	2948370870	2836421960	941441048	0.0676175218	0.06505010128	0.02159087625	2.826086957	0.5652173913	41.52777778	3.691358025	6.26035503	0.5625	8	0	0	0	2.39	7.58E+09	0	0	1.33E+10	9.45E+09	702288	33	44	929955
 StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_1_2_2_2_2	2.1	2100000	5.755593763	0	0	1.373154887	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_1_2_2_2_2	2100000	191.1875	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_1_2_2_2_2	2100000	1838.41176	42.90715	28.05034	9.94466	1947.76471	43.10274	28.14605	9.01812	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_1_2_2_2_2	40	43.33333333	30	13.33333333	20	3.333333333	96.11833811	52.51198629	46.40094635	2116476767	1005072774	538709490	0.01682053486	0.007987737874	0.004281351866	3	0.2333333333	22.31404959	5.833333333	11.7	0.4615384615	4.923076923	0	0	0	2.28	4.19E+10	0	1338576	1.26E+10	8.38E+03	656704	0	0	33536
 StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_1_2_2_2_2	2.2	2200000	5.49564635	0	0	1.311137296	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_1_2_2_2_2	2200000	193.975	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_1_2_2_2_2	2200000	1942.52941	44.14898	29.23085	10.08868	2023.52941	43.96154	29.01702	8.81689	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_1_2_2_2_2	40	43.33333333	30	13.33333333	20	3.333333333	96.11833811	52.51198629	46.40094635	2116476767	1005072774	538709490	0.01682053486	0.007987737874	0.004281351866	3	0.2333333333	22.31404959	5.833333333	11.7	0.4615384615	4.923076923	0	0	0	2.28	4.19E+10	0	1338576	1.26E+10	8.38E+03	656704	0	0	33536
 StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_1_2_2_2_2	2.6	2600000	4.66371445	0	0	1.112657104	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_1_2_2_2_2	2600000	213.0571429	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_1_2_2_2_2	2600000	2209.13333	51.38973	36.43966	10.13152	2366.66667	52.15591	37.15985	8.97525	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_1_2_2_2_2	40	43.33333333	30	13.33333333	20	3.333333333	96.11833811	52.51198629	46.40094635	2116476767	1005072774	538709490	0.01682053486	0.007987737874	0.004281351866	3	0.2333333333	22.31404959	5.833333333	11.7	0.4615384615	4.923076923	0	0	0	2.28	4.19E+10	0	1338576	1.26E+10	8.38E+03	656704	0	0	33536
 StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_1_2_2_2_2	2.4	2400000	5.041900188	0	0	1.202883693	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_1_2_2_2_2	2400000	197.3	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_1_2_2_2_2	2400000	2048.4375	47.27657	32.37699	10.10044	2179.6875	47.95151	32.96142	9.14646	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_1_2_2_2_2	40	43.33333333	30	13.33333333	20	3.333333333	96.11833811	52.51198629	46.40094635	2116476767	1005072774	538709490	0.01682053486	0.007987737874	0.004281351866	3	0.2333333333	22.31404959	5.833333333	11.7	0.4615384615	4.923076923	0	0	0	2.28	4.19E+10	0	1338576	1.26E+10	8384	656704	0	0	33536
 StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_1_2_2_2_2	2.9	2900000	4.191510963	0	0	1	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_1_2_2_2_2	2900000	227.7428571	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_1_2_2_2_2	2900000	2414.07143	58.24781	43.26011	10.15645	2611.57143	59.37169	44.278	9.18198	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_1_2_2_2_2	40	43.33333333	30	13.33333333	20	3.333333333	96.11833811	52.51198629	46.40094635	2116476767	1005072774	538709490	0.01682053486	0.007987737874	0.004281351866	3	0.2333333333	22.31404959	5.833333333	11.7	0.4615384615	4.923076923	0	0	0	2.28	4.19E+10	0	1338576	1.26E+10	8384	656704	0	0	33536
 StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_2_8	1.4	1400000	11.32493324	0	0	2.060470154	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_2_8	1400000	165.2071429	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_2_8	1400000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_2_8	28.57143636	47.61903789	38.09523031	9.523807578	28.57142273	4.76190833	74.8827909	0.4665670414	79.98537189	14327410656	14260563680	2854198784	0.1196057332	0.1190476922	0.02382695285	1.761904742	0.4761903789	31.07998865	5.833334525	5.250001073	0.6	8	0	0	0	2.39	1.14E+10	0	0	1.14E+10	2.28E+10	5.70E+09	5.70E+09	0	5581376
 StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_2_8	2.3	2300000	6.898398888	0	0	1.255101882	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_2_8	2300000	199.87	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_2_8	2300000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_2_8	28.57143636	47.61903789	38.09523031	9.523807578	28.57142273	4.76190833	74.8827909	0.4665670414	79.98537189	14327410656	14260563680	2854198784	0.1196057332	0.1190476922	0.02382695285	1.761904742	0.4761903789	31.07998865	5.833334525	5.250001073	0.6	8	0	0	0	2.39	1.14E+10	0	0	1.14E+10	2.28E+10	5.70E+09	5.70E+09	0	5581376
 StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_2_8	2.6	2600000	6.111093088	0	0	1.111858644	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_2_8	2600000	216.8222222	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_2_8	2600000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_2_8	28.57143636	47.61903789	38.09523031	9.523807578	28.57142273	4.76190833	74.8827909	0.4665670414	79.98537189	14327410656	14260563680	2854198784	0.1196057332	0.1190476922	0.02382695285	1.761904742	0.4761903789	31.07998865	5.833334525	5.250001073	0.6	8	0	0	0	2.39	1.14E+10	0	0	1.14E+10	2.28E+10	5.70E+09	5.70E+09	0	5581376
 StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_2_8	2.7	2700000	5.890308325	0	0	1.071688835	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_2_8	2700000	220.4	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_2_8	2700000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_2_8	28.57143636	47.61903789	38.09523031	9.523807578	28.57142273	4.76190833	74.8827909	0.4665670414	79.98537189	14327410656	14260563680	2854198784	0.1196057332	0.1190476922	0.02382695285	1.761904742	0.4761903789	31.07998865	5.833334525	5.25E+00	0.6	8	0.00E+00	0.00E+00	0.00E+00	2.39E+00	1.14E+10	0	0	1.14E+10	2.28E+10	5.70E+09	5.70E+09	0	5581376
 StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_2_8	2.9	2900000	5.496285988	0	0	1	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_2_8	2900000	238.95	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_2_8	2900000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_2_8	28.57143636	47.61903789	38.09523031	9.523807578	28.57142273	4.76190833	74.8827909	0.4665670414	79.98537189	14327410656	14260563680	2854198784	0.1196057332	0.1190476922	0.02382695285	1.761904742	0.4761903789	31.07998865	5.833334525	5.25E+00	0.6	8	0.00E+00	0.00E+00	0.00E+00	2.39E+00	1.14E+10	0	0	1.14E+10	2.28E+10	5.70E+09	5.70E+09	0	5581376
 StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_8	1.2	1200000	3.1690481	0	0	1.665112705	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_8	1200000	154.3666667	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_8	1200000	1200	27.89654	12.70818	10.91755	1200	27.63069	12.36287	9.77455	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_8	35	65	50	15	45	5	77.85055483	4.482443222	72.72139924	5458819633	5214131129	1422342014	0.1439713935	0.1375179572	0.03751297452	3.2	0.5	35.55555556	2.469135802	2.20E+00	0.6923076923	8	0.00E+00	0.00E+00	0.00E+00	1.96E+00	5.69E+09	0	0	9.48E+09	3.79E+09	1.89E+09	3.79E+09	66	1862775
 StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_8	1.9	1900000	2.124585838	0	0	1.116320977	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_8	1900000	169.44	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_8	1900000	1589.1	34.2499	18.88087	11.16029	1694.3	34.12503	18.67667	9.67299	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_8	35	65	50	15	45	5	77.85055483	4.482443222	72.72139924	5458819633	5214131129	1422342014	0.1439713935	0.1375179572	0.03751297452	3.2	0.5	35.55555556	2.469135802	2.20E+00	0.6923076923	8	0.00E+00	0.00E+00	0.00E+00	1.96E+00	5.69E+09	0	0	9.48E+09	3.79E+09	1.89E+09	3.79E+09	66	1862775
 StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_8	2.6	2600000	1.925105988	0	0	1.011508295	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_8	2600000	187.04	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_8	2600000	2109.8	41.96139	26.5812	10.88572	2293.6	41.80366	26.36069	9.33968	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_8	35	65	50	15	45	5	77.85055483	4.482443222	72.72139924	5458819633	5214131129	1422342014	0.1439713935	0.1375179572	0.03751297452	3.2	0.5	35.55555556	2.469135802	2.20E+00	0.6923076923	8	0.00E+00	0.00E+00	0.00E+00	1.96E+00	5.69E+09	0	0	9.48E+09	3.79E+09	1.89E+09	3.79E+09	66	1862775
 StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_8	2.1	2100000	2.0247416	0	0	1.063859827	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_8	2100000	172.8	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_8	2100000	1683.6	36.24992	20.88198	11.05223	1835.6	35.96667	20.52639	9.50547	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_8	35	65	50	15	45	5	77.85055483	4.482443222	72.72139924	5458819633	5214131129	1422342014	0.1439713935	0.1375179572	0.03751297452	3.2	0.5	35.55555556	2.469135802	2.2	0.6923076923	8	0	0	0	1.96	5.69E+09	0	0	9.48E+09	3.79E+09	1.89E+09	3.79E+09	66	1862775
 StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_8	2.9	2900000	1.903203363	0	0	1	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_8	2900000	199.08	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_8	2900000	2262.4	46.67164	31.29358	10.85906	2421.8	46.83814	31.40223	9.32028	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_8	35	65	50	15	45	5	77.85055483	4.482443222	72.72139924	5458819633	5214131129	1422342014	0.1439713935	0.1375179572	0.03751297452	3.2	0.5	35.55555556	2.469135802	2.2	0.6923076923	8	0	0	0	1.96	5.69E+09	0	0	9.48E+09	3.79E+09	1.89E+09	3.79E+09	66	1862775
 StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_2_2_2_8_8	1.4	1400000	8.859054238	6	0	2.003580315	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_2_2_2_8_8	1400000	166.975	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_2_2_2_8_8	1400000	1355.625	33.80211	18.77195	10.4122	1378.125	34.27957	19.11301	10.08497	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_2_2_2_8_8	38.70967742	45.16129032	35.48387097	9.677419355	19.35483871	3.225806452	70.33258013	9.625781086	83.67796009	17420286478	15743447828	2569651838	0.1339818961	0.1210850921	0.01976355705	2.483870968	0.2903225806	19.72727273	7.75	10.76033058	0.4285714286	5.428571429	0	0	0	2.28	2.62E+10	0	16768	8.39E+09	4.19E+09	1.15E+10	8.38E+09	0	8217840
 StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_2_2_2_8_8	2.1	2100000	5.9216398	6	0	1.339249159	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_2_2_2_8_8	2100000	193.4	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_2_2_2_8_8	2100000	1859.27778	45.00986	29.74084	11.20985	1950	45.08879	29.74083	10.37247	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_2_2_2_8_8	38.70967742	45.16129032	35.48387097	9.677419355	19.35483871	3.225806452	70.33258013	9.625781086	83.67796009	17420286478	15743447828	2569651838	0.1339818961	0.1210850921	0.01976355705	2.483870968	0.2903225806	19.72727273	7.75	10.76033058	0.4285714286	5.428571429	0	0	0	2.28	2.62E+10	0	16768	8.39E+09	4.19E+09	1.15E+10	8.38E+09	0	8217840
